currentTime,Rev,Torque%,Torque,power
2024-08-21 01:10:00+00:00,1232.832,10.66666667,234.66666674,30.295893530458542
2024-08-21 01:11:00+00:00,1296.077,24.5,539.0,73.15567664645577
2024-08-21 01:12:00+00:00,1128.486,27.16666667,597.66666674,70.62910015213217
2024-08-21 01:13:00+00:00,1295.782,25.5,561.0,76.12429204234866
2024-08-21 01:14:00+00:00,1182.239667,11.0,242.0,29.960520605070535
2024-08-21 01:15:00+00:00,997.2403333,25.0,550.0,57.43689938686606
2024-08-21 01:16:00+00:00,1071.461,21.0,462.0,51.83782916025259
2024-08-21 01:17:00+00:00,1154.894,29.0,638.0,77.15983077293625
2024-08-21 01:18:00+00:00,1161.881333,22.0,484.0,58.889192419549076
2024-08-21 01:19:00+00:00,1178.514333,14.5,319.0,39.368966544877644
2024-08-21 01:20:00+00:00,1178.486,14.16666667,311.66666674,38.46300811784693
2024-08-21 01:21:00+00:00,1141.544,18.0,396.0,47.33869749615156
2024-08-21 01:22:00+00:00,1094.852333,21.33333333,469.33333326,53.81029969467684
2024-08-21 01:23:00+00:00,1003.189667,17.83333333,392.33333326,41.216083476914484
2024-08-21 01:24:00+00:00,859.5976667,22.66666667,498.66666674,44.88839005903789
2024-08-21 01:25:00+00:00,1045.344667,25.16666667,553.66666674,60.60889252325566
2024-08-21 01:26:00+00:00,1005.274,14.16666667,311.66666674,32.80977629149642
2024-08-21 01:27:00+00:00,1069.015333,25.16666667,553.66666674,61.98131340685298
2024-08-21 01:28:00+00:00,1138.840667,15.83333333,348.33333326,41.54191046340063
2024-08-21 01:29:00+00:00,1013.889333,26.66666667,586.66666674,62.288866768700515
2024-08-21 01:30:00+00:00,1085.056667,19.0,418.0,47.496014033070495
2024-08-21 01:31:00+00:00,1018.944,13.66666667,300.66666674,32.08219409534967
2024-08-21 01:32:00+00:00,1104.923667,37.16666667,817.66666674,94.60999777973547
2024-08-21 01:33:00+00:00,1337.706333,31.83333333,700.3333332599999,98.10565540017609
2024-08-21 01:34:00+00:00,1126.410667,14.33333333,315.33333326,37.1959023430754
2024-08-21 01:35:00+00:00,1049.261,29.66666667,652.66666674,71.71391404713216
2024-08-21 01:36:00+00:00,879.6773333,15.0,330.0,30.399455456316172
2024-08-21 01:37:00+00:00,1115.289667,15.5,341.0,39.82635129768674
2024-08-21 01:38:00+00:00,996.494,21.16666667,465.66666674,48.59351359852655
2024-08-21 01:39:00+00:00,1114.403,19.83333333,436.33333326,50.92008582670393
2024-08-21 01:40:00+00:00,1142.882,18.83333333,414.33333326,49.58835816058302
2024-08-21 01:41:00+00:00,870.6853333,5.333333333,117.33333332599999,10.69820954773107
2024-08-21 01:42:00+00:00,1285.065,30.0,660.0,88.81728503659956
2024-08-21 01:43:00+00:00,1289.669,22.83333333,502.33333326,67.84201224928435
2024-08-21 01:44:00+00:00,1343.189333,20.5,451.0,63.43694188924843
2024-08-21 01:45:00+00:00,1454.793667,26.83333333,590.33333326,89.93467527940776
2024-08-21 01:46:00+00:00,1411.365,21.66666667,476.66666674,70.45025814494258
2024-08-21 01:47:00+00:00,1346.615333,18.66666667,410.66666674,57.91105423267519
2024-08-21 01:48:00+00:00,1203.919,24.33333333,535.33333326,67.4916455913047
2024-08-21 01:49:00+00:00,1237.068333,19.0,418.0,54.14999666928466
2024-08-21 01:50:00+00:00,1547.086,22.16666667,487.66666674,79.0070762024567
2024-08-21 01:51:00+00:00,1662.247667,20.83333333,458.33333326,79.78213208505008
2024-08-21 01:52:00+00:00,1505.082,24.66666667,542.66666674,85.53064958796695
2024-08-21 01:53:00+00:00,1495.244333,20.83333333,458.33333326,71.76655034212095
2024-08-21 01:54:00+00:00,647.5823333,7.333333333,161.333333326,10.940761776708003
2024-08-21 01:55:00+00:00,646.3816667,7.0,154.0,10.424091469720294
2024-08-21 01:56:00+00:00,1299.461333,13.0,286.0,38.91865804174128
2024-08-21 01:57:00+00:00,1210.910667,12.33333333,271.33333326,34.40675521317793
2024-08-21 01:58:00+00:00,649.1646667,7.0,154.0,10.468972455761156
2024-08-21 01:59:00+00:00,647.9816667,7.0,154.0,10.449894408155572
2024-08-21 02:00:00+00:00,651.1733333,6.833333333,150.333333326,10.25133337186929
2024-08-21 02:01:00+00:00,725.5483333,11.0,242.0,18.386970422816333
2024-08-21 02:02:00+00:00,1508.261,4.666666667,102.66666667400001,16.215652387546097
2024-08-21 02:03:00+00:00,1429.252667,0.0,0.0,0.0
2024-08-21 02:04:00+00:00,1393.436,9.333333333,205.33333332600003,29.962286100179924
2024-08-21 02:05:00+00:00,1409.257333,13.5,297.0,43.83037792309384
2024-08-21 02:06:00+00:00,1134.885667,8.833333333,194.33333332600003,23.095526856629373
2024-08-21 02:07:00+00:00,1178.810667,30.66666667,674.6666667400001,83.28403793183232
2024-08-21 02:08:00+00:00,1412.527,53.66666667,1180.66666674,174.64353876936028
2024-08-21 02:09:00+00:00,1305.481667,35.66666667,784.66666674,107.2715223246802
2024-08-21 02:10:00+00:00,1306.278,36.16666667,795.66666674,108.84168076150019
2024-08-21 02:11:00+00:00,1246.044667,29.33333333,645.33333326,84.2066076409744
2024-08-21 02:12:00+00:00,1249.527333,66.16666667,1455.66666674,190.4742010229684
2024-08-21 02:13:00+00:00,1274.79,39.0,858.0,114.53926675253685
