locationTime,accumulated_usage
2024-10-05 20:24:00,222103.0
2024-10-05 20:25:00,222103.5
2024-10-05 20:26:00,222104.5
2024-10-05 20:27:00,222105.0
2024-10-05 20:28:00,222105.5
2024-10-05 20:29:00,222106.0
2024-10-05 20:30:00,222106.0
2024-10-05 20:31:00,222106.5
2024-10-05 20:32:00,222107.5
2024-10-05 20:33:00,222108.0
2024-10-05 20:34:00,222108.5
2024-10-05 20:35:00,222109.0
2024-10-05 20:36:00,222110.0
2024-10-05 20:37:00,222110.0
2024-10-05 20:38:00,222111.0
2024-10-05 20:39:00,222111.5
2024-10-05 20:40:00,222111.5
2024-10-05 20:46:00,222112.0
2024-10-05 20:47:00,222112.0
2024-10-05 20:48:00,222112.0
2024-10-05 20:49:00,222112.0
2024-10-05 20:50:00,222112.5
2024-10-05 20:51:00,222112.5
2024-10-05 20:52:00,222112.5
2024-10-06 03:05:00,222112.5
2024-10-06 03:06:00,222112.5
2024-10-06 03:07:00,222112.5
2024-10-06 03:08:00,222113.0
2024-10-06 03:09:00,222113.0
2024-10-06 03:10:00,222113.5
2024-10-06 03:11:00,222114.5
2024-10-06 03:12:00,222115.0
2024-10-06 03:13:00,222115.5
2024-10-06 03:14:00,222116.0
2024-10-06 03:15:00,222116.5
2024-10-06 03:16:00,222117.0
2024-10-06 03:17:00,222118.0
2024-10-06 03:18:00,222118.5
2024-10-06 03:19:00,222119.0
2024-10-06 03:20:00,222120.0
2024-10-06 03:21:00,222121.0
2024-10-06 03:22:00,222122.0
2024-10-06 03:23:00,222123.5
2024-10-06 03:24:00,222124.0
2024-10-06 03:25:00,222125.0
2024-10-06 03:26:00,222126.5
2024-10-06 03:27:00,222127.5
2024-10-06 03:28:00,222128.5
2024-10-06 03:29:00,222130.0
2024-10-06 03:30:00,222131.5
2024-10-06 03:31:00,222132.5
2024-10-06 03:32:00,222133.0
2024-10-06 03:33:00,222134.5
2024-10-06 03:34:00,222135.0
2024-10-06 03:35:00,222137.0
2024-10-06 03:36:00,222138.0
2024-10-06 03:37:00,222139.5
2024-10-06 03:38:00,222141.5
2024-10-06 03:39:00,222142.5
2024-10-06 03:40:00,222143.0
2024-10-06 03:41:00,222144.0
2024-10-06 03:42:00,222145.0
2024-10-06 03:43:00,222146.0
2024-10-06 03:44:00,222147.5
2024-10-06 03:45:00,222149.0
2024-10-06 03:46:00,222149.0
2024-10-06 03:47:00,222149.5
2024-10-06 03:48:00,222150.0
2024-10-06 03:49:00,222150.0
2024-10-06 03:50:00,222150.5
2024-10-06 03:51:00,222150.5
2024-10-06 03:52:00,222151.0
2024-10-06 03:53:00,222151.0
2024-10-06 03:54:00,222151.0
2024-10-06 03:55:00,222151.0
2024-10-06 03:56:00,222151.0
2024-10-06 03:57:00,222151.0
2024-10-06 03:58:00,222151.5
2024-10-06 03:59:00,222152.5
2024-10-06 04:00:00,222154.0
2024-10-06 04:01:00,222155.5
2024-10-06 04:02:00,222156.0
2024-10-06 04:03:00,222156.0
2024-10-06 04:04:00,222156.0
2024-10-06 04:05:00,222156.0
2024-10-06 04:06:00,222156.0
2024-10-06 04:07:00,222156.0
2024-10-06 04:08:00,222156.0
2024-10-06 04:09:00,222156.0
2024-10-06 04:10:00,222156.0
2024-10-06 04:11:00,222156.0
2024-10-06 04:12:00,222156.0
2024-10-06 04:13:00,222156.5
2024-10-06 04:14:00,222157.5
2024-10-06 04:15:00,222157.5
2024-10-06 04:16:00,222158.0
2024-10-06 04:17:00,222159.0
2024-10-06 04:18:00,222159.0
2024-10-06 04:19:00,222160.0
2024-10-06 04:20:00,222161.0
2024-10-06 04:21:00,222162.5
2024-10-06 04:22:00,222163.0
2024-10-06 04:23:00,222163.0
2024-10-06 04:24:00,222163.0
2024-10-06 04:25:00,222163.5
2024-10-06 04:26:00,222163.5
2024-10-06 04:27:00,222164.5
2024-10-06 04:28:00,222165.0
2024-10-06 04:29:00,222165.0
2024-10-06 04:30:00,222165.5
2024-10-06 04:31:00,222166.5
2024-10-06 04:32:00,222166.5
2024-10-06 04:33:00,222167.5
2024-10-06 04:34:00,222168.0
2024-10-06 04:35:00,222169.0
2024-10-06 04:36:00,222170.5
2024-10-06 04:37:00,222172.5
2024-10-06 04:38:00,222173.5
2024-10-06 04:39:00,222174.0
2024-10-06 04:40:00,222175.0
2024-10-06 04:41:00,222176.5
2024-10-06 04:42:00,222178.5
2024-10-06 04:43:00,222180.0
2024-10-06 04:44:00,222180.5
2024-10-06 04:45:00,222181.0
2024-10-06 04:46:00,222182.5
2024-10-06 04:47:00,222183.0
2024-10-06 04:48:00,222184.0
2024-10-06 04:49:00,222184.5
2024-10-06 04:50:00,222185.5
2024-10-06 04:51:00,222186.0
2024-10-06 04:52:00,222187.0
2024-10-06 04:53:00,222188.0
2024-10-06 04:54:00,222189.0
2024-10-06 04:55:00,222189.5
2024-10-06 04:56:00,222190.5
2024-10-06 04:57:00,222191.5
2024-10-06 04:58:00,222192.5
2024-10-06 04:59:00,222193.5
2024-10-06 05:00:00,222194.5
2024-10-06 05:01:00,222195.5
2024-10-06 05:02:00,222196.5
2024-10-06 05:03:00,222197.5
2024-10-06 05:04:00,222198.5
2024-10-06 05:05:00,222200.0
2024-10-06 05:06:00,222201.0
2024-10-06 05:07:00,222202.0
2024-10-06 05:08:00,222203.5
2024-10-06 05:09:00,222204.0
2024-10-06 05:10:00,222205.0
2024-10-06 05:11:00,222206.0
2024-10-06 05:12:00,222207.0
2024-10-06 05:13:00,222208.5
2024-10-06 05:14:00,222209.5
2024-10-06 05:15:00,222210.5
2024-10-06 05:16:00,222211.5
2024-10-06 05:17:00,222213.0
2024-10-06 05:18:00,222214.5
2024-10-06 05:19:00,222215.0
2024-10-06 05:20:00,222215.5
2024-10-06 05:21:00,222216.0
2024-10-06 05:22:00,222217.0
2024-10-06 05:23:00,222217.5
2024-10-06 05:24:00,222218.5
2024-10-06 05:25:00,222219.5
2024-10-06 05:26:00,222220.0
2024-10-06 05:27:00,222220.5
2024-10-06 05:28:00,222220.5
2024-10-06 05:29:00,222221.0
2024-10-06 05:30:00,222221.0
2024-10-06 05:31:00,222221.5
2024-10-06 05:32:00,222222.0
2024-10-06 05:33:00,222222.5
2024-10-06 05:34:00,222223.0
2024-10-06 05:35:00,222224.0
2024-10-06 05:36:00,222224.5
2024-10-06 05:37:00,222224.5
2024-10-06 05:38:00,222225.0
2024-10-06 05:39:00,222226.0
2024-10-06 05:40:00,222227.0
2024-10-06 05:41:00,222228.5
2024-10-06 05:42:00,222229.5
2024-10-06 05:43:00,222230.0
2024-10-06 05:44:00,222230.0
2024-10-06 05:45:00,222231.5
2024-10-06 05:46:00,222232.0
2024-10-06 05:47:00,222233.0
2024-10-06 05:48:00,222234.5
2024-10-06 05:49:00,222236.0
2024-10-06 05:50:00,222237.5
2024-10-06 05:51:00,222238.5
2024-10-06 05:52:00,222238.5
2024-10-06 05:53:00,222238.5
2024-10-06 05:54:00,222239.5
2024-10-06 05:55:00,222241.0
2024-10-06 05:56:00,222242.5
2024-10-06 05:57:00,222244.0
2024-10-06 05:58:00,222246.0
2024-10-06 05:59:00,222247.5
2024-10-06 06:00:00,222249.5
2024-10-06 06:01:00,222251.0
2024-10-06 06:02:00,222251.0
2024-10-06 06:03:00,222251.0
2024-10-06 06:04:00,222251.0
2024-10-06 06:05:00,222251.0
2024-10-06 06:06:00,222251.0
2024-10-06 06:07:00,222251.0
2024-10-06 06:08:00,222251.5
2024-10-06 06:09:00,222253.0
2024-10-06 06:10:00,222253.0
2024-10-06 06:11:00,222253.0
2024-10-06 06:12:00,222253.0
2024-10-06 06:13:00,222253.0
2024-10-06 06:14:00,222253.0
2024-10-06 06:15:00,222254.5
2024-10-06 06:16:00,222256.0
2024-10-06 06:17:00,222257.0
2024-10-06 06:18:00,222258.5
2024-10-06 06:19:00,222260.0
2024-10-06 06:20:00,222260.0
2024-10-06 06:21:00,222261.5
2024-10-06 06:22:00,222263.0
2024-10-06 06:23:00,222264.5
2024-10-06 06:24:00,222266.0
2024-10-06 06:25:00,222268.0
2024-10-06 06:26:00,222269.5
2024-10-06 06:27:00,222271.0
2024-10-06 06:28:00,222272.5
2024-10-06 06:29:00,222274.0
2024-10-06 06:30:00,222276.0
2024-10-06 06:31:00,222276.5
2024-10-06 06:32:00,222276.5
2024-10-06 06:33:00,222278.0
2024-10-06 06:34:00,222279.5
2024-10-06 06:35:00,222281.5
2024-10-06 06:36:00,222283.5
2024-10-06 06:37:00,222285.0
2024-10-06 06:38:00,222286.5
2024-10-06 06:39:00,222288.0
2024-10-06 06:40:00,222289.5
2024-10-06 06:41:00,222290.5
2024-10-06 06:42:00,222290.5
2024-10-06 06:43:00,222290.5
2024-10-06 06:44:00,222290.5
2024-10-06 06:45:00,222290.5
2024-10-06 06:46:00,222290.5
2024-10-06 06:47:00,222290.5
2024-10-06 06:48:00,222291.0
2024-10-06 06:49:00,222291.0
2024-10-06 06:50:00,222292.5
2024-10-06 06:51:00,222294.0
2024-10-06 06:52:00,222296.0
2024-10-06 06:53:00,222296.5
2024-10-06 06:54:00,222297.0
2024-10-06 06:55:00,222298.0
2024-10-06 06:56:00,222298.5
2024-10-06 06:57:00,222298.5
2024-10-06 06:58:00,222299.0
2024-10-06 07:14:00,222299.0
2024-10-06 07:17:00,222299.0
2024-10-06 07:18:00,222299.0
2024-10-06 07:19:00,222299.0
2024-10-06 07:20:00,222299.0
2024-10-06 07:21:00,222299.0
2024-10-06 07:22:00,222299.0
2024-10-06 07:23:00,222300.0
2024-10-06 07:24:00,222300.5
2024-10-06 07:25:00,222301.5
2024-10-06 07:26:00,222302.0
2024-10-06 07:27:00,222303.0
2024-10-06 07:28:00,222303.0
2024-10-06 07:29:00,222303.5
2024-10-06 07:30:00,222304.0
2024-10-06 07:31:00,222304.5
2024-10-06 07:32:00,222304.5
2024-10-06 07:50:00,222304.5
2024-10-06 07:51:00,222305.0
2024-10-06 07:52:00,222305.5
2024-10-06 07:53:00,222306.0
2024-10-06 07:54:00,222306.0
2024-10-06 07:55:00,222306.5
2024-10-06 07:56:00,222306.5
2024-10-06 07:57:00,222307.5
2024-10-06 07:58:00,222307.5
2024-10-06 07:59:00,222308.0
2024-10-06 08:00:00,222308.0
2024-10-06 08:01:00,222308.0
2024-10-06 08:02:00,222308.0
2024-10-06 08:03:00,222308.5
2024-10-06 08:04:00,222309.0
2024-10-06 08:05:00,222309.5
2024-10-06 08:06:00,222310.5
2024-10-06 08:07:00,222311.0
2024-10-06 08:08:00,222311.0
2024-10-06 08:09:00,222311.0
2024-10-06 08:10:00,222311.5
2024-10-06 08:11:00,222311.5
2024-10-06 08:48:00,222311.5
2024-10-06 08:49:00,222311.5
2024-10-06 08:50:00,222311.5
2024-10-06 08:51:00,222312.0
2024-10-06 08:52:00,222312.0
2024-10-06 08:53:00,222312.0
2024-10-06 08:54:00,222312.5
2024-10-06 08:55:00,222312.5
2024-10-06 08:56:00,222312.5
2024-10-06 08:57:00,222313.0
2024-10-06 08:58:00,222313.0
2024-10-06 08:59:00,222313.0
2024-10-06 09:00:00,222313.0
2024-10-06 09:01:00,222313.5
2024-10-06 09:05:00,222314.0
2024-10-06 09:06:00,222314.5
2024-10-06 09:07:00,222315.0
2024-10-06 09:08:00,222315.5
2024-10-06 09:09:00,222316.0
2024-10-06 09:10:00,222316.5
2024-10-06 09:11:00,222317.0
2024-10-06 09:12:00,222317.5
2024-10-06 09:13:00,222318.0
2024-10-06 09:14:00,222318.5
2024-10-06 09:15:00,222319.0
2024-10-06 09:16:00,222319.5
2024-10-06 09:17:00,222320.0
2024-10-06 09:18:00,222320.5
2024-10-06 09:19:00,222321.0
2024-10-06 09:20:00,222321.0
2024-10-06 09:21:00,222322.0
2024-10-06 09:22:00,222322.0
2024-10-06 09:23:00,222322.5
2024-10-06 09:24:00,222323.0
2024-10-06 09:25:00,222323.5
2024-10-06 09:26:00,222324.0
2024-10-06 09:27:00,222324.5
2024-10-06 09:28:00,222325.0
2024-10-06 09:29:00,222326.0
2024-10-06 09:30:00,222326.5
2024-10-06 09:31:00,222327.5
2024-10-06 09:32:00,222328.0
2024-10-06 09:33:00,222328.5
2024-10-06 09:34:00,222329.0
2024-10-06 09:35:00,222330.0
2024-10-06 09:36:00,222330.5
2024-10-06 09:37:00,222331.0
2024-10-06 09:38:00,222332.0
2024-10-06 09:39:00,222332.5
2024-10-06 09:40:00,222332.5
2024-10-06 09:41:00,222333.0
2024-10-06 09:42:00,222333.5
2024-10-06 09:43:00,222333.5
2024-10-06 09:44:00,222334.5
2024-10-06 09:45:00,222334.5
2024-10-06 09:46:00,222335.0
2024-10-06 09:47:00,222335.5
2024-10-06 09:48:00,222335.5
2024-10-06 09:49:00,222336.0
2024-10-06 09:50:00,222336.5
2024-10-06 09:51:00,222337.5
2024-10-06 09:52:00,222338.0
2024-10-06 09:53:00,222339.0
2024-10-06 09:54:00,222339.5
2024-10-06 09:55:00,222340.0
2024-10-06 09:56:00,222340.5
2024-10-06 09:57:00,222341.0
2024-10-06 09:58:00,222341.5
2024-10-06 09:59:00,222342.5
2024-10-06 10:00:00,222343.0
2024-10-06 10:01:00,222343.5
2024-10-06 10:02:00,222344.0
2024-10-06 10:03:00,222344.5
2024-10-06 10:04:00,222345.0
2024-10-06 10:05:00,222346.0
2024-10-06 10:06:00,222346.5
2024-10-06 10:07:00,222347.0
2024-10-06 10:08:00,222348.0
2024-10-06 10:09:00,222348.0
2024-10-06 10:10:00,222349.0
2024-10-06 10:11:00,222350.0
2024-10-06 10:12:00,222350.5
2024-10-06 10:13:00,222352.0
2024-10-06 10:14:00,222352.0
2024-10-06 10:15:00,222352.5
2024-10-06 10:16:00,222352.5
2024-10-06 10:17:00,222353.0
2024-10-06 10:18:00,222353.5
2024-10-06 10:19:00,222354.5
2024-10-06 10:20:00,222355.0
2024-10-06 10:21:00,222356.0
2024-10-06 10:22:00,222357.0
2024-10-06 10:23:00,222358.0
2024-10-06 10:24:00,222358.5
2024-10-06 10:25:00,222359.5
2024-10-06 10:26:00,222360.5
2024-10-06 10:27:00,222361.0
2024-10-06 10:28:00,222361.5
2024-10-06 10:29:00,222362.5
2024-10-06 10:30:00,222363.0
2024-10-06 10:31:00,222364.0
2024-10-06 10:32:00,222364.5
2024-10-06 10:33:00,222365.0
2024-10-06 10:34:00,222366.0
2024-10-06 10:35:00,222366.5
2024-10-06 10:36:00,222367.5
2024-10-06 10:37:00,222368.0
2024-10-06 10:38:00,222369.0
2024-10-06 10:39:00,222369.5
2024-10-06 10:40:00,222370.5
2024-10-06 10:41:00,222371.0
2024-10-06 10:42:00,222371.0
2024-10-06 12:11:00,222371.0
2024-10-06 12:12:00,222371.0
2024-10-06 12:13:00,222371.0
2024-10-06 12:20:00,222371.0
2024-10-06 12:21:00,222371.5
2024-10-06 12:22:00,222371.5
2024-10-06 12:36:00,222371.5
2024-10-06 12:37:00,222371.5
2024-10-06 13:22:00,222371.5
2024-10-06 13:23:00,222371.5
2024-10-06 13:24:00,222371.5
2024-10-06 13:25:00,222371.5
2024-10-06 13:26:00,222371.5
2024-10-06 13:27:00,222371.5
2024-10-06 13:28:00,222371.5
2024-10-06 13:29:00,222371.5
2024-10-06 13:30:00,222371.5
2024-10-06 13:31:00,222371.5
2024-10-06 13:32:00,222371.5
2024-10-06 13:33:00,222371.5
2024-10-06 13:34:00,222371.5
2024-10-06 13:35:00,222371.5
2024-10-06 13:36:00,222371.5
2024-10-06 13:37:00,222371.5
2024-10-06 13:38:00,222371.5
2024-10-06 13:39:00,222371.5
2024-10-06 13:40:00,222371.5
2024-10-06 13:41:00,222371.5
2024-10-06 13:42:00,222371.5
2024-10-06 13:43:00,222371.5
2024-10-06 13:44:00,222371.5
2024-10-06 13:45:00,222371.5
2024-10-06 13:46:00,222371.5
2024-10-06 13:47:00,222371.5
2024-10-06 13:48:00,222371.5
2024-10-06 13:49:00,222371.5
2024-10-06 13:50:00,222371.5
2024-10-06 13:51:00,222371.5
2024-10-06 13:52:00,222371.5
2024-10-06 13:53:00,222371.5
2024-10-06 13:54:00,222371.5
2024-10-06 13:55:00,222371.5
2024-10-06 13:56:00,222371.5
2024-10-06 13:57:00,222371.5
2024-10-06 13:58:00,222371.5
2024-10-06 13:59:00,222371.5
2024-10-06 14:00:00,222371.5
2024-10-06 14:01:00,222371.5
2024-10-06 14:02:00,222371.5
2024-10-06 14:03:00,222371.5
2024-10-06 14:04:00,222371.5
2024-10-06 14:05:00,222371.5
2024-10-06 14:06:00,222371.5
2024-10-06 14:07:00,222371.5
2024-10-06 14:08:00,222371.5
2024-10-06 14:09:00,222371.5
2024-10-06 14:10:00,222371.5
2024-10-06 14:11:00,222371.5
2024-10-06 14:12:00,222371.5
2024-10-06 14:13:00,222371.5
2024-10-06 14:14:00,222371.5
2024-10-06 14:15:00,222371.5
2024-10-06 14:16:00,222371.5
2024-10-06 14:17:00,222371.5
2024-10-06 14:18:00,222371.5
2024-10-06 14:19:00,222371.5
2024-10-06 14:20:00,222371.5
2024-10-06 14:21:00,222371.5
2024-10-06 14:22:00,222371.5
2024-10-06 14:23:00,222371.5
2024-10-06 14:24:00,222371.5
2024-10-06 14:25:00,222371.5
2024-10-06 14:26:00,222371.5
2024-10-06 14:27:00,222371.5
2024-10-06 14:28:00,222371.5
2024-10-06 14:29:00,222371.5
2024-10-06 14:30:00,222371.5
2024-10-06 14:31:00,222371.5
2024-10-06 14:32:00,222371.5
2024-10-06 14:33:00,222371.5
2024-10-06 14:34:00,222371.5
2024-10-06 14:35:00,222371.5
2024-10-06 14:36:00,222371.5
2024-10-06 14:37:00,222371.5
2024-10-06 14:38:00,222371.5
2024-10-06 14:39:00,222371.5
2024-10-06 14:40:00,222372.0
2024-10-06 14:41:00,222372.0
2024-10-06 14:42:00,222372.0
2024-10-06 14:43:00,222372.5
2024-10-06 14:44:00,222372.5
2024-10-06 14:45:00,222372.5
2024-10-06 14:46:00,222372.5
2024-10-06 14:47:00,222373.0
2024-10-06 14:48:00,222373.0
2024-10-06 14:49:00,222373.0
2024-10-06 15:02:00,222373.0
2024-10-06 15:03:00,222373.0
2024-10-06 15:04:00,222373.0
2024-10-06 15:05:00,222373.0
2024-10-06 15:06:00,222373.0
2024-10-06 15:07:00,222373.0
2024-10-06 15:08:00,222373.0
2024-10-06 15:09:00,222373.0
2024-10-06 15:10:00,222373.0
2024-10-06 15:11:00,222373.0
2024-10-06 15:12:00,222373.0
2024-10-06 15:13:00,222373.0
2024-10-06 15:14:00,222373.0
2024-10-06 15:15:00,222373.5
2024-10-06 15:45:00,222373.5
2024-10-06 16:05:00,222374.0
2024-10-06 16:06:00,222374.0
2024-10-06 16:52:00,222374.0
2024-10-06 16:53:00,222374.0
2024-10-06 16:54:00,222374.0
2024-10-06 16:55:00,222374.5
2024-10-06 16:56:00,222374.5
2024-10-06 16:57:00,222374.5
2024-10-06 16:58:00,222375.0
2024-10-06 16:59:00,222375.0
2024-10-06 17:00:00,222375.0
2024-10-06 17:01:00,222375.5
2024-10-06 17:02:00,222376.0
2024-10-06 17:03:00,222376.0
2024-10-06 17:04:00,222376.5
2024-10-06 17:05:00,222377.0
2024-10-06 17:06:00,222378.0
2024-10-06 17:07:00,222379.0
2024-10-06 17:08:00,222380.5
2024-10-06 17:09:00,222381.5
2024-10-06 17:10:00,222383.0
2024-10-06 17:11:00,222384.5
2024-10-06 17:12:00,222386.0
2024-10-06 17:13:00,222388.0
2024-10-06 17:14:00,222389.5
2024-10-06 17:15:00,222390.0
2024-10-06 17:16:00,222390.0
2024-10-06 17:17:00,222390.5
2024-10-06 17:18:00,222391.0
2024-10-06 17:19:00,222391.5
2024-10-06 17:20:00,222392.0
2024-10-06 17:21:00,222392.0
2024-10-06 17:22:00,222392.0
2024-10-06 17:23:00,222392.5
2024-10-06 17:24:00,222393.0
2024-10-06 17:25:00,222393.5
2024-10-06 17:26:00,222394.5
2024-10-06 17:27:00,222395.0
2024-10-06 17:28:00,222395.5
2024-10-06 17:29:00,222396.5
2024-10-06 17:30:00,222397.5
2024-10-06 17:31:00,222398.5
2024-10-06 17:32:00,222400.0
2024-10-06 17:33:00,222401.0
2024-10-06 17:34:00,222402.5
2024-10-06 17:35:00,222403.0
2024-10-06 17:36:00,222404.0
2024-10-06 17:37:00,222405.0
2024-10-06 17:38:00,222406.0
2024-10-06 17:39:00,222407.0
2024-10-06 17:40:00,222408.0
2024-10-06 17:41:00,222409.5
2024-10-06 17:42:00,222411.0
2024-10-06 17:43:00,222411.5
2024-10-06 17:44:00,222411.5
2024-10-06 17:45:00,222411.5
2024-10-06 17:46:00,222412.0
2024-10-06 17:47:00,222412.0
2024-10-06 17:48:00,222412.0
2024-10-06 17:49:00,222412.0
2024-10-06 17:50:00,222412.0
2024-10-06 17:51:00,222412.5
2024-10-06 17:52:00,222413.5
2024-10-06 17:53:00,222414.0
2024-10-06 17:54:00,222414.0
2024-10-06 17:55:00,222414.0
2024-10-06 17:56:00,222414.0
2024-10-06 17:57:00,222414.0
2024-10-06 17:58:00,222414.0
2024-10-06 17:59:00,222414.0
2024-10-06 18:00:00,222414.0
2024-10-06 18:01:00,222414.0
2024-10-06 18:02:00,222414.0
2024-10-06 18:03:00,222414.0
2024-10-06 18:04:00,222414.5
2024-10-06 18:05:00,222414.5
2024-10-06 18:06:00,222414.5
2024-10-06 18:07:00,222415.0
2024-10-06 18:08:00,222415.0
2024-10-06 18:09:00,222415.0
2024-10-06 18:10:00,222415.5
2024-10-06 18:11:00,222416.0
2024-10-06 18:12:00,222416.0
2024-10-06 18:13:00,222416.0
2024-10-06 18:14:00,222416.5
2024-10-06 18:15:00,222416.5
2024-10-06 18:16:00,222416.5
2024-10-06 18:17:00,222416.5
2024-10-06 18:18:00,222417.0
2024-10-06 18:19:00,222417.0
2024-10-06 18:20:00,222417.0
2024-10-06 18:21:00,222417.0
2024-10-06 18:22:00,222417.5
2024-10-06 18:23:00,222417.5
2024-10-06 18:24:00,222417.5
2024-10-06 18:25:00,222418.0
